set_no,name,price_store,price_new,price_used,rating_value,rating_votes,theme_group,theme,subtheme,year,volume,weight,piece_cnt,minifig_cnt,number_parts,total_parts,number_spare_parts,total_spare_parts,number_colors,1st_color,2nd_color,bars_ladders_and_fences_cnt_prts,baseplates_cnt_prts,belville_scala_and_fabuland_cnt_prts,bionicle_hero_factory_and_constraction_cnt_prts,bricks_cnt_prts,bricks_curved_cnt_prts,bricks_printed_cnt_prts,bricks_round_and_cones_cnt_prts,bricks_sloped_cnt_prts,bricks_special_cnt_prts,bricks_wedged_cnt_prts,clikits_cnt_prts,containers_cnt_prts,duplo_quatro_and_primo_cnt_prts,flags_signs_plastics_and_cloth_cnt_prts,ho_scale_cnt_prts,hinges_arms_and_turntables_cnt_prts,magnets_and_holders_cnt_prts,mechanical_cnt_prts,minifig_accessories_cnt_prts,minifigs_cnt_prts,non-buildable_figures_cnt_prts,non-lego_cnt_prts,other_cnt_prts,panels_cnt_prts,plants_and_animals_cnt_prts,plates_cnt_prts,plates_angled_cnt_prts,plates_round_and_dishes_cnt_prts,plates_special_cnt_prts,pneumatics_cnt_prts,power_functions_mindstorms_and_electric_cnt_prts,rock_cnt_prts,string_bands_and_reels_cnt_prts,supports_girders_and_cranes_cnt_prts,technic_axles_cnt_prts,technic_beams_cnt_prts,technic_beams_special_cnt_prts,technic_bricks_cnt_prts,technic_bushes_cnt_prts,technic_connectors_cnt_prts,technic_gears_cnt_prts,technic_panels_cnt_prts,technic_pins_cnt_prts,technic_special_cnt_prts,technic_steering_suspension_and_engine_cnt_prts,tiles_cnt_prts,tiles_printed_cnt_prts,tiles_special_cnt_prts,tools_cnt_prts,transportation_-_land_cnt_prts,transportation_-_sea_and_air_cnt_prts,tubes_and_hoses_cnt_prts,wheels_and_tyres_cnt_prts,windows_and_doors_cnt_prts,windscreens_and_fuselage_cnt_prts,znap_cnt_prts,bars_ladders_and_fences_tot_prts,baseplates_tot_prts,belville_scala_and_fabuland_tot_prts,bionicle_hero_factory_and_constraction_tot_prts,bricks_tot_prts,bricks_curved_tot_prts,bricks_printed_tot_prts,bricks_round_and_cones_tot_prts,bricks_sloped_tot_prts,bricks_special_tot_prts,bricks_wedged_tot_prts,clikits_tot_prts,containers_tot_prts,duplo_quatro_and_primo_tot_prts,flags_signs_plastics_and_cloth_tot_prts,ho_scale_tot_prts,hinges_arms_and_turntables_tot_prts,magnets_and_holders_tot_prts,mechanical_tot_prts,minifig_accessories_tot_prts,minifigs_tot_prts,non-buildable_figures_tot_prts,non-lego_tot_prts,other_tot_prts,panels_tot_prts,plants_and_animals_tot_prts,plates_tot_prts,plates_angled_tot_prts,plates_round_and_dishes_tot_prts,plates_special_tot_prts,pneumatics_tot_prts,power_functions_mindstorms_and_electric_tot_prts,rock_tot_prts,string_bands_and_reels_tot_prts,supports_girders_and_cranes_tot_prts,technic_axles_tot_prts,technic_beams_tot_prts,technic_beams_special_tot_prts,technic_bricks_tot_prts,technic_bushes_tot_prts,technic_connectors_tot_prts,technic_gears_tot_prts,technic_panels_tot_prts,technic_pins_tot_prts,technic_special_tot_prts,technic_steering_suspension_and_engine_tot_prts,tiles_tot_prts,tiles_printed_tot_prts,tiles_special_tot_prts,tools_tot_prts,transportation_-_land_tot_prts,transportation_-_sea_and_air_tot_prts,tubes_and_hoses_tot_prts,wheels_and_tyres_tot_prts,windows_and_doors_tot_prts,windscreens_and_fuselage_tot_prts,znap_tot_prts
60061-1,Airport Fire Truck,29.99,74.0,39.0,5.0,3.0,Modern day,City,Airport,2014,6152.874,0.7,326.0,2,115,333,7,8,15,Light Bluish Gray,Dark Bluish Gray,0,0,0,0,11,6,0,1,10,6,0,0,1,0,0,0,2,0,0,10,5,0,0,0,1,0,17,0,4,8,0,0,0,3,0,1,1,0,1,0,3,1,0,4,0,0,7,1,3,0,3,2,0,2,0,1,0,0,0,0,0,27,24,0,1,39,18,0,0,1,0,0,0,3,0,0,12,6,0,0,0,1,0,67,0,7,27,0,0,0,3,0,1,2,0,4,0,3,1,0,11,0,0,24,2,26,0,3,2,0,16,0,2,0
60062-1,Arctic Icebreaker,129.99,174.0,120.0,5.0,1.0,Modern day,City,Arctic,2014,17055.36,1.71,717.0,7,333,741,21,29,23,White,Black,13,0,0,0,22,14,0,9,16,8,1,0,4,0,1,0,11,0,0,31,18,0,0,0,6,3,37,0,18,35,0,0,4,4,3,1,0,0,2,0,2,0,0,5,0,0,22,2,13,1,7,8,0,2,8,2,0,17,0,0,0,58,34,0,16,39,18,2,0,6,0,1,0,13,0,0,43,22,0,0,0,16,6,100,0,37,75,0,0,12,5,9,1,0,0,3,0,7,0,0,20,0,0,65,2,48,1,12,10,0,8,33,2,0
60064-1,Arctic Supply Plane,49.99,108.0,63.0,5.0,1.0,Modern day,City,Arctic,2014,8064.0,,374.0,3,177,389,16,17,18,Dark Bluish Gray,Orange,2,0,0,0,11,2,0,4,15,3,2,0,3,0,0,0,3,0,0,14,8,0,0,0,1,0,38,5,10,15,0,0,3,0,0,2,0,0,2,2,1,0,0,3,0,0,7,0,3,0,3,4,0,3,4,4,0,3,0,0,0,30,14,0,5,31,5,3,0,5,0,0,0,3,0,0,16,9,0,0,0,2,0,103,6,15,31,0,0,4,0,0,3,0,0,6,3,3,0,0,6,0,0,29,0,14,0,8,10,0,10,8,4,0
70123-1,Lion Legend Beast,9.99,16.0,8.0,4.3,3.0,Action/Adventure,Legends of Chima,Legend Beasts,2014,791.2919999999997,0.11,120.0,1,53,122,3,3,13,Tan,Light Bluish Gray,2,0,0,0,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,10,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,27,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,30,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
70124-1,Eagle Legend Beast,9.99,17.0,7.0,4.5,2.0,Action/Adventure,Legends of Chima,Legend Beasts,2014,791.2919999999997,0.1,104.0,1,52,110,7,7,10,White,Dark Blue,2,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,9,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,9,5,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,13,20,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0
70125-1,Gorilla Legend Beast,9.99,10.0,6.0,4.0,1.0,Action/Adventure,Legends of Chima,Legend Beasts,2014,791.2919999999997,0.11,106.0,1,49,110,3,3,11,Reddish Brown,Tan,1,0,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,0,5,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,14,5,0,0,0,0,0,0,0,0,0,3,10,0,2,0,0,0,14,1,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0
70126-1,Crocodile Legend Beast,9.99,17.0,9.0,4.0,2.0,Action/Adventure,Legends of Chima,Legend Beasts,2014,791.2919999999997,0.1,121.0,1,49,126,6,6,11,Olive Green,Dark Bluish Gray,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,4,7,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,8,20,2,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0
70127-1,Wolf Legend Beast,9.99,15.0,9.0,4.0,2.0,Action/Adventure,Legends of Chima,Legend Beasts,2014,791.2919999999997,0.11,110.0,1,49,114,5,5,10,White,Light Bluish Gray,2,0,0,0,0,7,0,0,7,1,1,0,0,0,0,0,0,0,0,4,3,0,1,0,0,1,5,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,0,0,10,1,1,0,0,0,0,0,0,0,0,4,3,0,1,0,0,1,27,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
70128-1,Braptor's Wing Striker,14.99,11.0,10.0,3.5,2.0,Action/Adventure,Legends of Chima,Outlands,2014,1773.2159999999994,0.2,146.0,2,87,155,9,10,19,Black,Light Bluish Gray,4,0,0,0,1,5,0,1,3,3,2,0,0,0,0,0,4,0,0,12,6,0,1,0,0,5,9,4,3,9,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,4,0,4,0,1,0,0,0,0,0,0,4,0,0,0,1,10,0,1,6,4,2,0,0,0,0,0,4,0,0,17,6,0,1,0,0,11,19,4,12,21,0,0,1,0,0,0,0,0,0,0,2,0,0,7,0,2,8,0,11,0,1,0,0,0,0,0,0
70129-1,Lavertus' Twin Blade,19.99,15.0,12.0,3.5,4.0,Action/Adventure,Legends of Chima,Outlands,2014,2301.932,0.28,183.0,2,97,191,10,10,19,Black,Bright Light Orange,3,0,0,1,2,1,0,2,6,1,2,0,0,0,0,0,3,0,0,6,5,0,1,0,0,8,11,3,5,8,0,0,1,2,0,3,2,0,2,0,2,3,0,4,1,1,6,0,0,0,2,0,0,0,0,0,0,4,0,0,6,3,3,0,3,12,1,4,0,0,0,0,0,5,0,0,8,5,0,1,0,0,14,27,3,9,15,0,0,1,2,0,13,5,0,3,0,6,4,0,16,6,2,8,0,0,0,2,0,0,0,0,0,0
70130-1,Sparratus' Spider Stalker,24.99,19.0,14.0,4.0,1.0,Action/Adventure,Legends of Chima,Outlands,2014,3052.562,0.35,292.0,2,111,291,0,0,19,Black,Light Bluish Gray,3,0,0,1,1,4,0,2,7,4,3,0,0,0,0,0,0,0,0,6,8,0,0,0,0,6,12,5,4,7,0,0,1,0,0,7,3,0,4,3,6,2,0,6,1,0,4,0,1,0,0,0,0,0,0,0,0,5,0,0,8,2,8,0,10,13,7,4,0,0,0,0,0,0,0,0,6,9,0,0,0,0,14,24,5,16,19,0,0,1,0,0,24,16,0,10,5,38,4,0,32,1,0,8,0,2,0,0,0,0,0,0,0,0
70131-1,Rogon's Rock Flinger,29.99,28.0,21.0,3.5,2.0,Action/Adventure,Legends of Chima,Outlands,2014,4420.464,0.45,257.0,3,115,256,0,0,12,Light Bluish Gray,White,2,0,0,2,5,4,0,2,6,3,2,0,0,0,0,0,0,0,0,11,9,0,0,0,0,5,12,3,3,9,1,0,3,1,0,2,5,0,5,0,1,0,3,6,1,0,4,0,1,0,1,0,0,3,0,0,0,5,0,0,5,11,9,0,3,17,5,4,0,0,0,0,0,0,0,0,13,9,0,0,0,0,9,31,6,7,25,2,0,3,2,0,5,11,0,10,0,1,0,4,39,1,0,7,0,1,0,1,0,0,10,0,0,0
70132-1,Scorm's Scorpion Stinger,39.99,95.0,30.0,5.0,1.0,Action/Adventure,Legends of Chima,Outlands,2014,5604.7040000000015,0.61,434.0,3,160,433,0,0,23,Black,Dark Bluish Gray,2,0,0,6,4,5,0,4,8,4,5,0,0,0,0,0,1,0,0,10,9,0,0,0,0,6,14,2,5,14,1,0,2,1,0,7,9,2,4,1,10,0,0,8,2,1,3,0,3,0,2,0,1,3,0,0,0,5,0,0,18,8,13,0,12,26,10,9,0,0,0,0,0,1,0,0,17,9,0,0,0,0,9,48,3,21,26,1,0,3,2,0,23,25,3,10,5,30,0,0,63,2,2,9,0,4,0,5,0,2,5,0,0,0
70133-1,Spinlyn's Cavern,39.99,39.0,20.0,4.5,2.0,Action/Adventure,Legends of Chima,Outlands,2014,,,407.0,3,206,432,18,26,17,Black,Dark Bluish Gray,9,0,0,2,5,9,0,7,12,7,2,0,0,0,0,0,2,0,0,11,9,0,0,0,1,12,19,7,11,19,0,0,6,2,0,6,6,0,5,4,8,0,0,8,0,0,9,0,3,0,2,0,0,3,0,0,0,18,0,0,5,13,14,0,22,35,9,2,0,0,0,0,0,4,0,0,12,16,0,0,0,2,39,31,11,26,38,0,0,12,2,0,11,9,0,18,8,14,0,0,24,0,0,25,0,6,0,2,0,0,4,0,0,0
70134-1,Lavertus' Outland Base,59.99,58.0,39.0,4.0,1.0,Action/Adventure,Legends of Chima,Outlands,2014,,,684.0,4,212,682,1,1,24,Black,Light Bluish Gray,7,0,0,2,9,4,0,8,12,5,3,0,2,0,0,0,3,0,0,14,13,0,0,0,3,7,22,3,11,20,1,0,2,0,1,6,4,1,5,1,4,5,0,7,4,1,8,2,5,1,1,0,0,5,0,0,0,15,0,0,4,53,27,0,32,52,10,6,0,4,0,0,0,6,0,0,22,14,0,0,0,6,29,106,4,43,60,2,0,4,0,1,12,11,2,22,2,9,11,0,36,11,1,28,3,16,1,1,0,0,16,0,0,0
70135-1,Cragger's Fire Striker,39.99,35.0,14.0,5.0,1.0,Action/Adventure,Legends of Chima,Fire vs. Ice,2014,5604.7040000000015,0.67,380.0,3,142,379,0,0,22,Red,Dark Bluish Gray,3,0,0,5,0,5,0,2,6,0,6,0,0,0,0,0,0,0,0,10,10,0,0,0,0,9,11,2,1,16,0,0,2,0,0,8,13,1,5,1,9,0,0,7,0,0,2,1,2,0,2,1,0,2,0,0,0,4,0,0,12,0,18,0,5,18,0,10,0,0,0,0,0,0,0,0,14,10,0,0,0,0,26,28,4,1,49,0,0,4,0,0,23,29,2,18,2,32,0,0,41,0,0,5,2,15,0,2,1,0,4,0,0,0
70136-1,Banana Bash,12.99,10.0,9.0,,,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.16,120.0,1,53,115,0,0,14,Reddish Brown,Black,3,0,0,1,2,0,0,4,3,3,2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,4,0,6,4,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,3,0,0,1,4,0,0,11,6,10,8,0,0,0,0,0,0,0,0,5,4,0,0,0,0,16,6,0,12,5,0,0,6,0,0,3,0,0,4,3,0,0,0,2,2,0,1,0,0,1,2,0,0,0,0,0,0
70137-1,Bat Strike,12.99,14.0,2.0,5.0,1.0,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.14,97.0,1,43,91,0,0,12,Black,Dark Bluish Gray,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,2,6,1,3,2,0,0,1,0,0,2,0,0,1,0,2,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,6,10,1,16,3,0,0,11,0,0,3,0,0,4,0,4,0,0,2,0,0,1,0,2,0,2,0,0,0,0,0,0
70138-1,Web Dash,12.99,8.0,,,,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.13,78.0,1,33,69,0,0,11,Black,Lime,1,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,4,0,7,7,1,0,0,0,0,0,0,2,0,0,2,9,0,0,0,0,11,3,3,1,4,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,2,0,0,0,0,0,0
70139-1,Sky Launch,12.99,14.0,12.0,,,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.15,111.0,1,52,106,0,0,15,White,Trans-Light Blue,1,0,0,0,3,3,0,4,3,4,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,6,4,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,5,6,0,10,5,6,0,0,0,0,0,0,4,0,0,8,3,0,0,0,0,18,6,2,12,3,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,1,2,0,0,0,0,0,0
70140-1,Stinger Duel,19.99,20.0,17.0,,,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.15,85.0,2,43,75,0,0,14,Black,Trans-Light Blue,4,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,3,2,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,4,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,6,2,0,14,6,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,4,0,0,0,0,0,0
70141-1,Vardy's Ice Vulture Glider,19.99,20.0,10.0,4.3,3.0,Action/Adventure,Legends of Chima,Fire vs. Ice,2014,2301.932,0.31,217.0,2,108,216,0,0,22,Dark Bluish Gray,Reddish Brown,4,0,0,0,2,7,0,3,6,5,0,0,0,0,1,0,0,0,0,9,8,0,0,0,0,5,9,7,2,20,0,0,3,0,0,1,0,0,1,1,3,0,0,2,1,0,4,1,2,0,1,0,0,0,0,0,0,7,0,0,0,2,16,0,4,11,7,0,0,0,0,1,0,0,0,0,10,14,0,0,0,0,15,35,9,3,41,0,0,6,0,0,2,0,0,4,2,6,0,0,4,2,0,8,1,5,0,1,0,0,0,0,0,0
70142-1,Eris' Fire Eagle Flyer,29.99,31.0,7.0,5.0,1.0,Action/Adventure,Legends of Chima,Fire vs. Ice,2014,4420.464,0.49,330.0,3,141,329,0,0,20,Dark Blue,Black,3,0,0,1,4,8,0,2,10,4,2,0,0,0,0,0,0,0,0,9,10,0,0,0,0,8,16,9,4,22,0,0,3,0,0,0,4,0,1,0,4,0,0,4,0,0,10,1,2,0,0,0,0,0,0,0,0,11,0,0,2,9,27,0,3,13,6,2,0,0,0,0,0,0,0,0,10,12,0,0,0,0,22,40,12,11,63,0,0,4,0,0,0,10,0,2,0,10,0,0,32,0,0,21,1,6,0,0,0,0,0,0,0,0
70143-1,Sir Fangar's Sabre-Tooth Walker,39.99,30.0,24.0,4.0,1.0,Action/Adventure,Legends of Chima,Fire vs. Ice,2014,5604.7040000000015,0.69,415.0,3,163,438,16,24,18,Black,Light Bluish Gray,3,0,0,3,2,10,0,1,8,5,5,0,0,0,0,0,4,0,0,11,9,0,0,0,0,9,15,5,7,17,0,0,3,0,0,5,3,1,5,4,5,2,0,9,4,0,2,2,0,0,2,0,0,2,0,0,0,7,0,0,17,4,25,0,1,15,11,9,0,0,0,0,0,5,0,0,11,9,0,0,0,0,31,59,17,32,51,0,0,9,0,0,19,8,4,10,14,10,3,0,30,12,0,5,2,0,0,2,0,0,6,0,0,0
70144-1,Laval's Fire Lion,49.99,60.0,30.0,4.0,2.0,Action/Adventure,Legends of Chima,Fire vs. Ice,2014,7105.964,0.85,450.0,3,179,448,0,0,19,Black,Light Bluish Gray,3,0,0,3,2,4,0,6,6,5,7,0,2,0,0,0,7,0,0,8,10,0,0,0,1,4,10,0,3,21,0,0,2,0,0,8,10,1,6,0,15,1,0,10,2,2,6,1,4,0,1,0,0,4,1,2,0,7,0,0,7,3,10,0,16,14,15,9,0,2,0,0,0,12,0,0,9,10,0,0,0,2,18,39,0,16,45,0,0,2,0,0,17,25,2,11,0,35,1,0,67,3,4,12,2,11,0,1,0,0,12,1,6,0
70145-1,Maula's Ice Mammoth Stomper,89.99,82.0,48.0,4.8,4.0,Action/Adventure,Legends of Chima,Fire vs. Ice,2014,12882.239999999998,1.29,604.0,6,204,599,1,1,20,Black,Trans-Light Blue,7,0,0,3,3,9,0,4,15,6,6,0,0,0,1,0,1,0,0,18,15,0,0,0,1,5,20,2,2,17,1,0,3,0,1,3,2,4,6,2,4,1,0,9,6,0,6,2,7,1,1,1,0,3,2,3,0,13,0,0,8,7,50,0,13,63,12,9,0,0,0,2,0,4,0,0,24,16,0,0,0,8,25,59,6,8,38,7,0,5,0,1,4,4,11,24,6,7,2,0,58,20,0,35,3,27,1,1,2,0,6,2,6,0
70146-1,Flying Phoenix Fire Temple,119.99,96.0,56.0,5.0,1.0,Action/Adventure,Legends of Chima,Fire vs. Ice,2014,19139.652,2.05,1301.0,7,331,1300,1,1,27,Light Bluish Gray,Black,9,0,0,8,10,8,1,9,19,6,6,0,0,0,3,0,7,0,0,22,20,0,0,0,0,9,31,18,15,30,1,0,2,4,0,5,11,0,11,1,12,1,0,12,3,0,16,1,10,1,0,4,0,5,0,0,0,24,0,0,44,34,38,1,43,96,27,10,0,0,0,16,0,30,0,0,55,22,0,0,0,0,31,149,32,83,100,3,0,2,8,0,25,44,0,42,4,36,2,0,136,6,0,84,5,42,1,0,8,0,17,0,0,0
70147-1,Sir Fangar's Ice Fortress,69.99,71.0,63.0,,,Action/Adventure,Legends of Chima,Fire vs. Ice,2014,8984.52,1.16,670.0,5,272,699,16,29,21,Black,Light Bluish Gray,9,0,0,4,13,11,0,4,15,7,7,0,0,0,1,0,14,0,0,17,15,0,2,0,4,10,20,9,9,30,0,0,4,1,0,8,6,0,5,2,5,4,0,13,1,0,8,4,2,1,1,0,0,5,1,0,0,13,0,0,9,44,36,0,26,35,20,32,0,0,0,1,0,29,0,0,19,16,0,2,0,7,28,98,14,32,68,0,0,4,1,0,11,11,0,27,4,8,4,0,46,1,0,34,6,3,1,1,0,0,7,1,0,0
70149-1,Scorching Blades,12.99,10.0,,,,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.15,77.0,1,40,72,0,0,11,Red,Black,3,0,0,1,0,1,0,3,1,0,1,0,0,0,0,0,2,0,0,5,3,0,0,0,0,1,1,0,2,3,0,0,1,0,0,2,0,0,0,0,2,0,0,2,2,0,1,0,0,1,2,0,0,0,0,0,0,7,0,0,1,0,2,0,3,4,0,1,0,0,0,0,0,4,0,0,10,3,0,0,0,0,2,2,0,2,5,0,0,6,0,0,4,0,0,0,0,4,0,0,4,4,0,1,0,0,1,2,0,0,0,0,0,0
70150-1,Flaming Claws,12.99,8.0,8.0,,,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.15,74.0,1,35,69,0,0,16,Black,Red,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,1,2,1,3,0,0,1,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,12,2,3,1,8,0,0,6,1,0,4,0,0,0,0,2,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0
70151-1,Frozen Spikes,12.99,10.0,,,,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.15,77.0,1,38,72,0,0,9,Trans-Light Blue,White,2,0,0,1,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,3,2,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,0,0,0,0,0,0,2,0,0,1,6,0,0,0,13,4,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,6,2,0,0,0,0,8,1,0,2,0,0,0,0,2,0,0,2,0,0,5,0,3,1,2,0,0,0,0,0,0
70155-1,Inferno Pit,12.99,8.0,,3.5,2.0,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.15,74.0,1,36,69,0,0,11,Red,Dark Red,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,2,2,0,1,1,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,6,0,0,12,3,0,0,0,0,3,10,0,1,4,0,0,8,1,0,2,0,0,0,0,2,0,0,2,0,0,2,0,3,1,2,0,0,0,0,0,0
70156-1,Fire vs. Ice,19.99,17.0,21.0,,,Action/Adventure,Legends of Chima,Speedorz,2014,3685.176,0.21,102.0,2,55,92,0,0,15,Trans-Light Blue,White,2,0,0,2,1,0,0,4,8,1,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,4,1,0,3,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,2,1,0,0,4,14,2,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,6,1,0,5,7,0,0,12,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,2,4,0,0,0,0,0,0
70160-1,Riverside Raid,11.99,10.0,6.0,4.0,3.0,Action/Adventure,Ultra Agents,,2014,996.1649999999997,0.11,88.0,2,53,93,5,5,12,Black,Light Bluish Gray,0,0,0,0,1,2,0,1,3,1,1,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,6,0,5,7,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3,0,2,5,1,1,0,2,0,0,0,0,0,0,7,9,0,0,0,0,0,14,0,12,15,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,8,0,0,0
70161-1,Tremor Track Infiltration,19.99,21.0,10.0,3.0,1.0,Action/Adventure,Ultra Agents,,2014,3052.562,0.31,241.0,2,94,241,1,1,16,Black,Dark Bluish Gray,3,0,0,2,2,2,0,3,8,6,0,0,0,0,0,0,0,0,0,4,8,0,0,0,1,0,14,1,4,9,0,0,0,0,0,1,4,0,3,0,2,0,0,5,0,1,2,2,4,0,1,0,0,2,0,0,0,7,0,0,10,3,9,0,8,26,8,0,0,0,0,0,0,0,0,0,5,13,0,0,0,1,0,38,4,20,18,0,0,0,0,0,1,6,0,8,0,3,0,0,31,0,1,3,2,7,0,1,0,0,8,0,0,0
70162-1,Infearno Interception,29.99,34.0,19.0,4.8,5.0,Action/Adventure,Ultra Agents,,2014,3989.226,0.44,313.0,2,138,328,14,17,16,Black,Dark Bluish Gray,3,0,0,0,5,7,0,2,8,4,2,0,0,0,0,0,2,0,0,10,8,0,0,0,1,0,12,0,11,10,0,0,0,0,0,4,4,0,5,6,8,0,0,11,2,0,4,0,1,0,3,0,1,3,0,1,0,4,0,0,0,16,21,0,7,26,7,2,0,0,0,0,0,2,0,0,13,9,0,0,0,2,0,35,0,36,35,0,0,0,0,0,9,9,0,13,10,18,0,0,20,3,0,14,0,2,0,6,0,2,6,0,1,0
70163-1,Toxikita's Toxic Meltdown,39.99,29.0,20.0,4.5,2.0,Action/Adventure,Ultra Agents,,2014,5604.7040000000015,0.58,429.0,4,203,449,18,21,23,Black,Dark Bluish Gray,5,0,0,3,7,7,0,12,9,7,2,0,0,0,1,0,8,0,0,17,14,0,1,0,1,0,13,2,20,14,1,0,1,2,1,5,3,1,5,4,11,0,0,10,0,0,3,2,3,0,0,2,3,1,0,1,0,9,0,0,5,19,12,0,25,36,15,4,0,0,0,2,0,19,0,0,17,15,0,1,0,1,0,40,2,36,42,2,0,1,2,4,15,8,1,22,8,18,0,0,41,0,0,8,2,5,0,0,2,4,3,0,2,0
